l_s,l_2,l_1,s_2,s_1,w_s,w_2,w_1,freq,S11_dB,S21_dB
6.0,7.0,7.0,0.15,0.15,0.6,1.5,0.2,1.400 GHz,-1.202,-6.196
6.0,7.0,7.0,0.15,0.15,0.6,1.5,0.2,1.500 GHz,-1.349,-5.765
6.0,7.0,7.0,0.15,0.15,0.6,1.5,0.2,1.600 GHz,-1.508,-5.356
6.0,7.0,7.0,0.15,0.15,0.6,1.5,0.2,1.700 GHz,-1.681,-4.964
6.0,7.0,7.0,0.15,0.15,0.6,1.5,0.2,1.800 GHz,-1.871,-4.587
6.0,7.0,7.0,0.15,0.15,0.6,1.5,0.2,1.900 GHz,-2.079,-4.224
6.0,7.0,7.0,0.15,0.15,0.6,1.5,0.2,2.000 GHz,-2.308,-3.875
6.0,7.0,7.0,0.15,0.15,0.6,1.5,0.2,2.100 GHz,-2.557,-3.542
6.0,7.0,7.0,0.15,0.15,0.6,1.5,0.2,2.200 GHz,-2.828,-3.226
6.0,7.0,7.0,0.15,0.15,0.6,1.5,0.2,2.300 GHz,-3.116,-2.932
6.0,7.0,7.0,0.15,0.15,0.6,1.5,0.2,2.400 GHz,-3.416,-2.664
6.0,7.0,7.0,0.15,0.15,0.6,1.5,0.2,2.500 GHz,-3.719,-2.426
6.0,7.0,7.0,0.15,0.15,0.6,1.5,0.2,2.600 GHz,-4.008,-2.224
6.0,7.0,7.0,0.15,0.15,0.6,1.5,0.2,2.700 GHz,-4.266,-2.063
6.0,7.0,7.0,0.15,0.15,0.6,1.5,0.2,2.800 GHz,-4.469,-1.946
6.0,7.0,7.0,0.15,0.15,0.6,1.5,0.2,2.900 GHz,-4.599,-1.877
6.0,7.0,7.0,0.15,0.15,0.6,1.5,0.2,3.000 GHz,-4.641,-1.856
6.0,7.0,7.0,0.15,0.15,0.6,1.5,0.2,3.100 GHz,-4.594,-1.882
6.0,7.0,7.0,0.15,0.15,0.6,1.5,0.2,3.200 GHz,-4.468,-1.953
6.0,7.0,7.0,0.15,0.15,0.6,1.5,0.2,3.300 GHz,-4.281,-2.063
6.0,7.0,7.0,0.15,0.15,0.6,1.5,0.2,3.400 GHz,-4.055,-2.207
6.0,7.0,7.0,0.15,0.15,0.6,1.5,0.2,3.500 GHz,-3.809,-2.377
6.0,7.0,7.0,0.15,0.15,0.6,1.5,0.2,3.600 GHz,-3.561,-2.566
6.0,7.0,7.0,0.15,0.15,0.6,1.5,0.2,3.700 GHz,-3.323,-2.768
6.0,7.0,7.0,0.15,0.15,0.6,1.5,0.2,3.800 GHz,-3.101,-2.975
6.0,7.0,7.0,0.15,0.15,0.6,1.5,0.2,3.900 GHz,-2.901,-3.182
6.0,7.0,7.0,0.15,0.15,0.6,1.5,0.2,4.000 GHz,-2.724,-3.382
6.0,7.0,7.0,0.15,0.15,0.6,1.5,0.8,800.0 MHz,-0.669,-8.484
6.0,7.0,7.0,0.15,0.15,0.6,1.5,0.8,900.0 MHz,-0.84,-7.579
6.0,7.0,7.0,0.15,0.15,0.6,1.5,0.8,1.000 GHz,-1.03,-6.785
6.0,7.0,7.0,0.15,0.15,0.6,1.5,0.8,1.100 GHz,-1.24,-6.081
6.0,7.0,7.0,0.15,0.15,0.6,1.5,0.8,1.200 GHz,-1.47,-5.449
6.0,7.0,7.0,0.15,0.15,0.6,1.5,0.8,1.300 GHz,-1.724,-4.877
6.0,7.0,7.0,0.15,0.15,0.6,1.5,0.8,1.400 GHz,-2.003,-4.354
6.0,7.0,7.0,0.15,0.15,0.6,1.5,0.8,1.500 GHz,-2.311,-3.873
6.0,7.0,7.0,0.15,0.15,0.6,1.5,0.8,1.600 GHz,-2.652,-3.429
6.0,7.0,7.0,0.15,0.15,0.6,1.5,0.8,1.700 GHz,-3.031,-3.018
6.0,7.0,7.0,0.15,0.15,0.6,1.5,0.8,1.800 GHz,-3.453,-2.636
6.0,7.0,7.0,0.15,0.15,0.6,1.5,0.8,1.900 GHz,-3.926,-2.281
6.0,7.0,7.0,0.15,0.15,0.6,1.5,0.8,2.000 GHz,-4.456,-1.954
6.0,7.0,7.0,0.15,0.15,0.6,1.5,0.8,2.100 GHz,-5.053,-1.653
6.0,7.0,7.0,0.15,0.15,0.6,1.5,0.8,2.200 GHz,-5.725,-1.379
6.0,7.0,7.0,0.15,0.15,0.6,1.5,0.8,2.300 GHz,-6.482,-1.132
6.0,7.0,7.0,0.15,0.15,0.6,1.5,0.8,2.400 GHz,-7.332,-0.914
6.0,7.0,7.0,0.15,0.15,0.6,1.5,0.8,2.500 GHz,-8.28,-0.726
6.0,7.0,7.0,0.15,0.15,0.6,1.5,0.8,2.600 GHz,-9.325,-0.567
6.0,7.0,7.0,0.15,0.15,0.6,1.5,0.8,2.700 GHz,-10.45,-0.439
6.0,7.0,7.0,0.15,0.15,0.6,1.5,0.8,2.800 GHz,-11.606,-0.341
6.0,7.0,7.0,0.15,0.15,0.6,1.5,0.8,2.900 GHz,-12.689,-0.271
6.0,7.0,7.0,0.15,0.15,0.6,1.5,0.8,3.000 GHz,-13.533,-0.229
6.0,7.0,7.0,0.15,0.15,0.6,1.5,0.8,3.100 GHz,-13.955,-0.212
6.0,7.0,7.0,0.15,0.15,0.6,1.5,0.8,3.200 GHz,-13.876,-0.218
6.0,7.0,7.0,0.15,0.15,0.6,1.5,0.8,3.300 GHz,-13.392,-0.242
6.0,7.0,7.0,0.15,0.15,0.6,1.5,0.8,3.400 GHz,-12.687,-0.281
6.0,7.0,7.0,0.15,0.15,0.6,1.5,0.8,3.500 GHz,-11.921,-0.332
6.0,7.0,7.0,0.15,0.15,0.6,1.5,0.8,3.600 GHz,-11.186,-0.391
6.0,7.0,7.0,0.15,0.15,0.6,1.5,0.8,3.700 GHz,-10.528,-0.454
6.0,7.0,7.0,0.15,0.15,0.6,1.5,0.8,3.800 GHz,-9.963,-0.517
6.0,7.0,7.0,0.15,0.15,0.6,1.5,0.8,3.900 GHz,-9.492,-0.578
6.0,7.0,7.0,0.15,0.15,0.6,1.5,0.8,4.000 GHz,-9.112,-0.633
6.0,7.0,7.0,0.15,0.15,0.6,1.5,1.4,800.0 MHz,-0.845,-7.555
6.0,7.0,7.0,0.15,0.15,0.6,1.5,1.4,900.0 MHz,-1.093,-6.558
6.0,7.0,7.0,0.15,0.15,0.6,1.5,1.4,1.000 GHz,-1.38,-5.683
6.0,7.0,7.0,0.15,0.15,0.6,1.5,1.4,1.100 GHz,-1.707,-4.913
6.0,7.0,7.0,0.15,0.15,0.6,1.5,1.4,1.200 GHz,-2.077,-4.233
6.0,7.0,7.0,0.15,0.15,0.6,1.5,1.4,1.300 GHz,-2.489,-3.634
6.0,7.0,7.0,0.15,0.15,0.6,1.5,1.4,1.400 GHz,-2.945,-3.108
6.0,7.0,7.0,0.15,0.15,0.6,1.5,1.4,1.500 GHz,-3.443,-2.647
6.0,7.0,7.0,0.15,0.15,0.6,1.5,1.4,1.600 GHz,-3.984,-2.246
6.0,7.0,7.0,0.15,0.15,0.6,1.5,1.4,1.700 GHz,-4.566,-1.898
6.0,7.0,7.0,0.15,0.15,0.6,1.5,1.4,1.800 GHz,-5.187,-1.597
6.0,7.0,7.0,0.15,0.15,0.6,1.5,1.4,1.900 GHz,-5.844,-1.34
6.0,7.0,7.0,0.15,0.15,0.6,1.5,1.4,2.000 GHz,-6.537,-1.12
6.0,7.0,7.0,0.15,0.15,0.6,1.5,1.4,2.100 GHz,-7.264,-0.933
6.0,7.0,7.0,0.15,0.15,0.6,1.5,1.4,2.200 GHz,-8.024,-0.776
6.0,7.0,7.0,0.15,0.15,0.6,1.5,1.4,2.300 GHz,-8.817,-0.643
6.0,7.0,7.0,0.15,0.15,0.6,1.5,1.4,2.400 GHz,-9.644,-0.531
6.0,7.0,7.0,0.15,0.15,0.6,1.5,1.4,2.500 GHz,-10.509,-0.437
6.0,7.0,7.0,0.15,0.15,0.6,1.5,1.4,2.600 GHz,-11.417,-0.359
6.0,7.0,7.0,0.15,0.15,0.6,1.5,1.4,2.700 GHz,-12.374,-0.294
6.0,7.0,7.0,0.15,0.15,0.6,1.5,1.4,2.800 GHz,-13.394,-0.24
6.0,7.0,7.0,0.15,0.15,0.6,1.5,1.4,2.900 GHz,-14.493,-0.195
6.0,7.0,7.0,0.15,0.15,0.6,1.5,1.4,3.000 GHz,-15.693,-0.159
6.0,7.0,7.0,0.15,0.15,0.6,1.5,1.4,3.100 GHz,-17.031,-0.129
6.0,7.0,7.0,0.15,0.15,0.6,1.5,1.4,3.200 GHz,-18.557,-0.105
6.0,7.0,7.0,0.15,0.15,0.6,1.5,1.4,3.300 GHz,-20.358,-0.087
6.0,7.0,7.0,0.15,0.15,0.6,1.5,1.4,3.400 GHz,-22.579,-0.074
6.0,7.0,7.0,0.15,0.15,0.6,1.5,1.4,3.500 GHz,-25.513,-0.065
6.0,7.0,7.0,0.15,0.15,0.6,1.5,1.4,3.600 GHz,-29.841,-0.06
6.0,7.0,7.0,0.15,0.15,0.6,1.5,1.4,3.700 GHz,-37.135,-0.06
6.0,7.0,7.0,0.15,0.15,0.6,1.5,1.4,3.800 GHz,-35.262,-0.065
6.0,7.0,7.0,0.15,0.15,0.6,1.5,1.4,3.900 GHz,-28.547,-0.074
6.0,7.0,7.0,0.15,0.15,0.6,1.5,1.4,4.000 GHz,-24.476,-0.089
6.0,7.0,7.0,0.15,0.15,0.6,1.5,2.0,800.0 MHz,-1.071,-6.638
6.0,7.0,7.0,0.15,0.15,0.6,1.5,2.0,900.0 MHz,-1.432,-5.549
6.0,7.0,7.0,0.15,0.15,0.6,1.5,2.0,1.000 GHz,-1.864,-4.607
6.0,7.0,7.0,0.15,0.15,0.6,1.5,2.0,1.100 GHz,-2.367,-3.801
6.0,7.0,7.0,0.15,0.15,0.6,1.5,2.0,1.200 GHz,-2.932,-3.125
6.0,7.0,7.0,0.15,0.15,0.6,1.5,2.0,1.300 GHz,-3.541,-2.572
6.0,7.0,7.0,0.15,0.15,0.6,1.5,2.0,1.400 GHz,-4.168,-2.132
6.0,7.0,7.0,0.15,0.15,0.6,1.5,2.0,1.500 GHz,-4.776,-1.793
6.0,7.0,7.0,0.15,0.15,0.6,1.5,2.0,1.600 GHz,-5.328,-1.542
6.0,7.0,7.0,0.15,0.15,0.6,1.5,2.0,1.700 GHz,-5.795,-1.362
6.0,7.0,7.0,0.15,0.15,0.6,1.5,2.0,1.800 GHz,-6.161,-1.238
6.0,7.0,7.0,0.15,0.15,0.6,1.5,2.0,1.900 GHz,-6.429,-1.156
6.0,7.0,7.0,0.15,0.15,0.6,1.5,2.0,2.000 GHz,-6.615,-1.104
6.0,7.0,7.0,0.15,0.15,0.6,1.5,2.0,2.100 GHz,-6.742,-1.07
6.0,7.0,7.0,0.15,0.15,0.6,1.5,2.0,2.200 GHz,-6.837,-1.045
6.0,7.0,7.0,0.15,0.15,0.6,1.5,2.0,2.300 GHz,-6.922,-1.025
6.0,7.0,7.0,0.15,0.15,0.6,1.5,2.0,2.400 GHz,-7.016,-1.002
6.0,7.0,7.0,0.15,0.15,0.6,1.5,2.0,2.500 GHz,-7.134,-0.975
6.0,7.0,7.0,0.15,0.15,0.6,1.5,2.0,2.600 GHz,-7.288,-0.94
6.0,7.0,7.0,0.15,0.15,0.6,1.5,2.0,2.700 GHz,-7.488,-0.897
6.0,7.0,7.0,0.15,0.15,0.6,1.5,2.0,2.800 GHz,-7.743,-0.845
6.0,7.0,7.0,0.15,0.15,0.6,1.5,2.0,2.900 GHz,-8.062,-0.785
6.0,7.0,7.0,0.15,0.15,0.6,1.5,2.0,3.000 GHz,-8.453,-0.719
6.0,7.0,7.0,0.15,0.15,0.6,1.5,2.0,3.100 GHz,-8.925,-0.647
6.0,7.0,7.0,0.15,0.15,0.6,1.5,2.0,3.200 GHz,-9.489,-0.572
6.0,7.0,7.0,0.15,0.15,0.6,1.5,2.0,3.300 GHz,-10.153,-0.497
6.0,7.0,7.0,0.15,0.15,0.6,1.5,2.0,3.400 GHz,-10.923,-0.424
6.0,7.0,7.0,0.15,0.15,0.6,1.5,2.0,3.500 GHz,-11.798,-0.358
6.0,7.0,7.0,0.15,0.15,0.6,1.5,2.0,3.600 GHz,-12.756,-0.301
6.0,7.0,7.0,0.15,0.15,0.6,1.5,2.0,3.700 GHz,-13.736,-0.256
6.0,7.0,7.0,0.15,0.15,0.6,1.5,2.0,3.800 GHz,-14.607,-0.225
6.0,7.0,7.0,0.15,0.15,0.6,1.5,2.0,3.900 GHz,-15.161,-0.212
6.0,7.0,7.0,0.15,0.15,0.6,1.5,2.0,4.000 GHz,-15.199,-0.216
6.0,7.0,7.0,0.15,0.15,0.6,2.0,0.2,800.0 MHz,-0.49,-9.754
6.0,7.0,7.0,0.15,0.15,0.6,2.0,0.2,900.0 MHz,-0.598,-8.941
6.0,7.0,7.0,0.15,0.15,0.6,2.0,0.2,1.000 GHz,-0.714,-8.228
6.0,7.0,7.0,0.15,0.15,0.6,2.0,0.2,1.100 GHz,-0.838,-7.59
6.0,7.0,7.0,0.15,0.15,0.6,2.0,0.2,1.200 GHz,-0.973,-7.008
6.0,7.0,7.0,0.15,0.15,0.6,2.0,0.2,1.300 GHz,-1.119,-6.469
6.0,7.0,7.0,0.15,0.15,0.6,2.0,0.2,1.400 GHz,-1.28,-5.962
6.0,7.0,7.0,0.15,0.15,0.6,2.0,0.2,1.500 GHz,-1.458,-5.479
6.0,7.0,7.0,0.15,0.15,0.6,2.0,0.2,1.600 GHz,-1.657,-5.015
6.0,7.0,7.0,0.15,0.15,0.6,2.0,0.2,1.700 GHz,-1.882,-4.566
6.0,7.0,7.0,0.15,0.15,0.6,2.0,0.2,1.800 GHz,-2.137,-4.131
6.0,7.0,7.0,0.15,0.15,0.6,2.0,0.2,1.900 GHz,-2.426,-3.711
6.0,7.0,7.0,0.15,0.15,0.6,2.0,0.2,2.000 GHz,-2.754,-3.308
6.0,7.0,7.0,0.15,0.15,0.6,2.0,0.2,2.100 GHz,-3.123,-2.925
6.0,7.0,7.0,0.15,0.15,0.6,2.0,0.2,2.200 GHz,-3.531,-2.569
6.0,7.0,7.0,0.15,0.15,0.6,2.0,0.2,2.300 GHz,-3.971,-2.248
6.0,7.0,7.0,0.15,0.15,0.6,2.0,0.2,2.400 GHz,-4.423,-1.969
6.0,7.0,7.0,0.15,0.15,0.6,2.0,0.2,2.500 GHz,-4.855,-1.743
6.0,7.0,7.0,0.15,0.15,0.6,2.0,0.2,2.600 GHz,-5.218,-1.577
6.0,7.0,7.0,0.15,0.15,0.6,2.0,0.2,2.700 GHz,-5.457,-1.479
6.0,7.0,7.0,0.15,0.15,0.6,2.0,0.2,2.800 GHz,-5.528,-1.453
6.0,7.0,7.0,0.15,0.15,0.6,2.0,0.2,2.900 GHz,-5.418,-1.497
6.0,7.0,7.0,0.15,0.15,0.6,2.0,0.2,3.000 GHz,-5.156,-1.609
6.0,7.0,7.0,0.15,0.15,0.6,2.0,0.2,3.100 GHz,-4.792,-1.781
6.0,7.0,7.0,0.15,0.15,0.6,2.0,0.2,3.200 GHz,-4.381,-2.004
6.0,7.0,7.0,0.15,0.15,0.6,2.0,0.2,3.300 GHz,-3.965,-2.265
6.0,7.0,7.0,0.15,0.15,0.6,2.0,0.2,3.400 GHz,-3.571,-2.554
6.0,7.0,7.0,0.15,0.15,0.6,2.0,0.2,3.500 GHz,-3.214,-2.86
6.0,7.0,7.0,0.15,0.15,0.6,2.0,0.2,3.600 GHz,-2.9,-3.174
6.0,7.0,7.0,0.15,0.15,0.6,2.0,0.2,3.700 GHz,-2.627,-3.486
6.0,7.0,7.0,0.15,0.15,0.6,2.0,0.2,3.800 GHz,-2.394,-3.792
6.0,7.0,7.0,0.15,0.15,0.6,2.0,0.2,3.900 GHz,-2.196,-4.083
6.0,7.0,7.0,0.15,0.15,0.6,2.0,0.2,4.000 GHz,-2.029,-4.357
6.0,7.0,7.0,0.15,0.15,0.6,2.0,0.8,800.0 MHz,-0.67,-8.483
6.0,7.0,7.0,0.15,0.15,0.6,2.0,0.8,900.0 MHz,-0.848,-7.543
6.0,7.0,7.0,0.15,0.15,0.6,2.0,0.8,1.000 GHz,-1.05,-6.712
6.0,7.0,7.0,0.15,0.15,0.6,2.0,0.8,1.100 GHz,-1.277,-5.97
6.0,7.0,7.0,0.15,0.15,0.6,2.0,0.8,1.200 GHz,-1.533,-5.298
6.0,7.0,7.0,0.15,0.15,0.6,2.0,0.8,1.300 GHz,-1.82,-4.686
6.0,7.0,7.0,0.15,0.15,0.6,2.0,0.8,1.400 GHz,-2.144,-4.123
6.0,7.0,7.0,0.15,0.15,0.6,2.0,0.8,1.500 GHz,-2.511,-3.603
6.0,7.0,7.0,0.15,0.15,0.6,2.0,0.8,1.600 GHz,-2.929,-3.121
6.0,7.0,7.0,0.15,0.15,0.6,2.0,0.8,1.700 GHz,-3.408,-2.674
6.0,7.0,7.0,0.15,0.15,0.6,2.0,0.8,1.800 GHz,-3.958,-2.26
6.0,7.0,7.0,0.15,0.15,0.6,2.0,0.8,1.900 GHz,-4.593,-1.879
6.0,7.0,7.0,0.15,0.15,0.6,2.0,0.8,2.000 GHz,-5.332,-1.531
6.0,7.0,7.0,0.15,0.15,0.6,2.0,0.8,2.100 GHz,-6.195,-1.218
6.0,7.0,7.0,0.15,0.15,0.6,2.0,0.8,2.200 GHz,-7.206,-0.942
6.0,7.0,7.0,0.15,0.15,0.6,2.0,0.8,2.300 GHz,-8.396,-0.704
6.0,7.0,7.0,0.15,0.15,0.6,2.0,0.8,2.400 GHz,-9.796,-0.506
6.0,7.0,7.0,0.15,0.15,0.6,2.0,0.8,2.500 GHz,-11.428,-0.35
6.0,7.0,7.0,0.15,0.15,0.6,2.0,0.8,2.600 GHz,-13.264,-0.236
6.0,7.0,7.0,0.15,0.15,0.6,2.0,0.8,2.700 GHz,-15.097,-0.164
6.0,7.0,7.0,0.15,0.15,0.6,2.0,0.8,2.800 GHz,-16.324,-0.131
6.0,7.0,7.0,0.15,0.15,0.6,2.0,0.8,2.900 GHz,-16.221,-0.135
6.0,7.0,7.0,0.15,0.15,0.6,2.0,0.8,3.000 GHz,-14.989,-0.172
6.0,7.0,7.0,0.15,0.15,0.6,2.0,0.8,3.100 GHz,-13.413,-0.236
6.0,7.0,7.0,0.15,0.15,0.6,2.0,0.8,3.200 GHz,-11.933,-0.324
6.0,7.0,7.0,0.15,0.15,0.6,2.0,0.8,3.300 GHz,-10.666,-0.429
6.0,7.0,7.0,0.15,0.15,0.6,2.0,0.8,3.400 GHz,-9.613,-0.545
6.0,7.0,7.0,0.15,0.15,0.6,2.0,0.8,3.500 GHz,-8.746,-0.668
6.0,7.0,7.0,0.15,0.15,0.6,2.0,0.8,3.600 GHz,-8.034,-0.793
6.0,7.0,7.0,0.15,0.15,0.6,2.0,0.8,3.700 GHz,-7.453,-0.915
6.0,7.0,7.0,0.15,0.15,0.6,2.0,0.8,3.800 GHz,-6.98,-1.031
6.0,7.0,7.0,0.15,0.15,0.6,2.0,0.8,3.900 GHz,-6.601,-1.138
6.0,7.0,7.0,0.15,0.15,0.6,2.0,0.8,4.000 GHz,-6.301,-1.232
6.0,7.0,7.0,0.15,0.15,0.6,2.0,1.4,800.0 MHz,-0.859,-7.493
6.0,7.0,7.0,0.15,0.15,0.6,2.0,1.4,900.0 MHz,-1.123,-6.457
6.0,7.0,7.0,0.15,0.15,0.6,2.0,1.4,1.000 GHz,-1.433,-5.544
6.0,7.0,7.0,0.15,0.15,0.6,2.0,1.4,1.100 GHz,-1.795,-4.737
6.0,7.0,7.0,0.15,0.15,0.6,2.0,1.4,1.200 GHz,-2.211,-4.023
6.0,7.0,7.0,0.15,0.15,0.6,2.0,1.4,1.300 GHz,-2.685,-3.393
6.0,7.0,7.0,0.15,0.15,0.6,2.0,1.4,1.400 GHz,-3.219,-2.842
6.0,7.0,7.0,0.15,0.15,0.6,2.0,1.4,1.500 GHz,-3.815,-2.362
6.0,7.0,7.0,0.15,0.15,0.6,2.0,1.4,1.600 GHz,-4.473,-1.947
6.0,7.0,7.0,0.15,0.15,0.6,2.0,1.4,1.700 GHz,-5.193,-1.594
6.0,7.0,7.0,0.15,0.15,0.6,2.0,1.4,1.800 GHz,-5.973,-1.295
6.0,7.0,7.0,0.15,0.15,0.6,2.0,1.4,1.900 GHz,-6.81,-1.044
6.0,7.0,7.0,0.15,0.15,0.6,2.0,1.4,2.000 GHz,-7.7,-0.838
6.0,7.0,7.0,0.15,0.15,0.6,2.0,1.4,2.100 GHz,-8.639,-0.668
6.0,7.0,7.0,0.15,0.15,0.6,2.0,1.4,2.200 GHz,-9.622,-0.532
6.0,7.0,7.0,0.15,0.15,0.6,2.0,1.4,2.300 GHz,-10.64,-0.422
6.0,7.0,7.0,0.15,0.15,0.6,2.0,1.4,2.400 GHz,-11.685,-0.336
6.0,7.0,7.0,0.15,0.15,0.6,2.0,1.4,2.500 GHz,-12.744,-0.269
6.0,7.0,7.0,0.15,0.15,0.6,2.0,1.4,2.600 GHz,-13.797,-0.218
6.0,7.0,7.0,0.15,0.15,0.6,2.0,1.4,2.700 GHz,-14.821,-0.179
6.0,7.0,7.0,0.15,0.15,0.6,2.0,1.4,2.800 GHz,-15.778,-0.152
6.0,7.0,7.0,0.15,0.15,0.6,2.0,1.4,2.900 GHz,-16.622,-0.132
6.0,7.0,7.0,0.15,0.15,0.6,2.0,1.4,3.000 GHz,-17.3,-0.12
6.0,7.0,7.0,0.15,0.15,0.6,2.0,1.4,3.100 GHz,-17.762,-0.114
6.0,7.0,7.0,0.15,0.15,0.6,2.0,1.4,3.200 GHz,-17.976,-0.113
6.0,7.0,7.0,0.15,0.15,0.6,2.0,1.4,3.300 GHz,-17.94,-0.116
6.0,7.0,7.0,0.15,0.15,0.6,2.0,1.4,3.400 GHz,-17.681,-0.123
6.0,7.0,7.0,0.15,0.15,0.6,2.0,1.4,3.500 GHz,-17.247,-0.135
6.0,7.0,7.0,0.15,0.15,0.6,2.0,1.4,3.600 GHz,-16.686,-0.15
6.0,7.0,7.0,0.15,0.15,0.6,2.0,1.4,3.700 GHz,-16.041,-0.17
6.0,7.0,7.0,0.15,0.15,0.6,2.0,1.4,3.800 GHz,-15.341,-0.195
6.0,7.0,7.0,0.15,0.15,0.6,2.0,1.4,3.900 GHz,-14.611,-0.225
6.0,7.0,7.0,0.15,0.15,0.6,2.0,1.4,4.000 GHz,-13.864,-0.262
6.0,7.0,7.0,0.15,0.15,0.6,2.0,2.0,800.0 MHz,-1.094,-6.556
6.0,7.0,7.0,0.15,0.15,0.6,2.0,2.0,900.0 MHz,-1.479,-5.432
6.0,7.0,7.0,0.15,0.15,0.6,2.0,2.0,1.000 GHz,-1.946,-4.457
6.0,7.0,7.0,0.15,0.15,0.6,2.0,2.0,1.100 GHz,-2.499,-3.624
6.0,7.0,7.0,0.15,0.15,0.6,2.0,2.0,1.200 GHz,-3.13,-2.928
6.0,7.0,7.0,0.15,0.15,0.6,2.0,2.0,1.300 GHz,-3.818,-2.364
6.0,7.0,7.0,0.15,0.15,0.6,2.0,2.0,1.400 GHz,-4.528,-1.922
6.0,7.0,7.0,0.15,0.15,0.6,2.0,2.0,1.500 GHz,-5.213,-1.589
6.0,7.0,7.0,0.15,0.15,0.6,2.0,2.0,1.600 GHz,-5.823,-1.351
6.0,7.0,7.0,0.15,0.15,0.6,2.0,2.0,1.700 GHz,-6.319,-1.188
6.0,7.0,7.0,0.15,0.15,0.6,2.0,2.0,1.800 GHz,-6.685,-1.083
6.0,7.0,7.0,0.15,0.15,0.6,2.0,2.0,1.900 GHz,-6.928,-1.019
6.0,7.0,7.0,0.15,0.15,0.6,2.0,2.0,2.000 GHz,-7.078,-0.982
6.0,7.0,7.0,0.15,0.15,0.6,2.0,2.0,2.100 GHz,-7.17,-0.96
6.0,7.0,7.0,0.15,0.15,0.6,2.0,2.0,2.200 GHz,-7.238,-0.945
6.0,7.0,7.0,0.15,0.15,0.6,2.0,2.0,2.300 GHz,-7.312,-0.929
6.0,7.0,7.0,0.15,0.15,0.6,2.0,2.0,2.400 GHz,-7.414,-0.907
6.0,7.0,7.0,0.15,0.15,0.6,2.0,2.0,2.500 GHz,-7.56,-0.876
6.0,7.0,7.0,0.15,0.15,0.6,2.0,2.0,2.600 GHz,-7.767,-0.835
6.0,7.0,7.0,0.15,0.15,0.6,2.0,2.0,2.700 GHz,-8.049,-0.782
6.0,7.0,7.0,0.15,0.15,0.6,2.0,2.0,2.800 GHz,-8.42,-0.718
6.0,7.0,7.0,0.15,0.15,0.6,2.0,2.0,2.900 GHz,-8.898,-0.644
6.0,7.0,7.0,0.15,0.15,0.6,2.0,2.0,3.000 GHz,-9.507,-0.562
6.0,7.0,7.0,0.15,0.15,0.6,2.0,2.0,3.100 GHz,-10.278,-0.476
6.0,7.0,7.0,0.15,0.15,0.6,2.0,2.0,3.200 GHz,-11.257,-0.389
6.0,7.0,7.0,0.15,0.15,0.6,2.0,2.0,3.300 GHz,-12.509,-0.304
6.0,7.0,7.0,0.15,0.15,0.6,2.0,2.0,3.400 GHz,-14.146,-0.227
6.0,7.0,7.0,0.15,0.15,0.6,2.0,2.0,3.500 GHz,-16.36,-0.162
6.0,7.0,7.0,0.15,0.15,0.6,2.0,2.0,3.600 GHz,-19.546,-0.113
6.0,7.0,7.0,0.15,0.15,0.6,2.0,2.0,3.700 GHz,-24.585,-0.084
6.0,7.0,7.0,0.15,0.15,0.6,2.0,2.0,3.800 GHz,-29.617,-0.08
6.0,7.0,7.0,0.15,0.15,0.6,2.0,2.0,3.900 GHz,-23.488,-0.101
6.0,7.0,7.0,0.15,0.15,0.6,2.0,2.0,4.000 GHz,-18.601,-0.149
6.0,7.0,7.0,0.15,0.15,1.2,0.5,0.2,800.0 MHz,-0.247,-12.632
6.0,7.0,7.0,0.15,0.15,1.2,0.5,0.2,900.0 MHz,-0.296,-11.872
6.0,7.0,7.0,0.15,0.15,1.2,0.5,0.2,1.000 GHz,-0.345,-11.226
6.0,7.0,7.0,0.15,0.15,1.2,0.5,0.2,1.100 GHz,-0.395,-10.67
6.0,7.0,7.0,0.15,0.15,1.2,0.5,0.2,1.200 GHz,-0.444,-10.184
6.0,7.0,7.0,0.15,0.15,1.2,0.5,0.2,1.300 GHz,-0.493,-9.754
6.0,7.0,7.0,0.15,0.15,1.2,0.5,0.2,1.400 GHz,-0.541,-9.369
6.0,7.0,7.0,0.15,0.15,1.2,0.5,0.2,1.500 GHz,-0.59,-9.021
6.0,7.0,7.0,0.15,0.15,1.2,0.5,0.2,1.600 GHz,-0.638,-8.703
6.0,7.0,7.0,0.15,0.15,1.2,0.5,0.2,1.700 GHz,-0.686,-8.408
6.0,7.0,7.0,0.15,0.15,1.2,0.5,0.2,1.800 GHz,-0.735,-8.133
6.0,7.0,7.0,0.15,0.15,1.2,0.5,0.2,1.900 GHz,-0.784,-7.875
6.0,7.0,7.0,0.15,0.15,1.2,0.5,0.2,2.000 GHz,-0.834,-7.63
6.0,7.0,7.0,0.15,0.15,1.2,0.5,0.2,2.100 GHz,-0.885,-7.397
6.0,7.0,7.0,0.15,0.15,1.2,0.5,0.2,2.200 GHz,-0.937,-7.173
6.0,7.0,7.0,0.15,0.15,1.2,0.5,0.2,2.300 GHz,-0.991,-6.957
6.0,7.0,7.0,0.15,0.15,1.2,0.5,0.2,2.400 GHz,-1.046,-6.749
6.0,7.0,7.0,0.15,0.15,1.2,0.5,0.2,2.500 GHz,-1.103,-6.546
6.0,7.0,7.0,0.15,0.15,1.2,0.5,0.2,2.600 GHz,-1.161,-6.349
6.0,7.0,7.0,0.15,0.15,1.2,0.5,0.2,2.700 GHz,-1.222,-6.157
6.0,7.0,7.0,0.15,0.15,1.2,0.5,0.2,2.800 GHz,-1.285,-5.97
